col0 col1 col2 col3
"2017-08-07 16:50:48.981000" 942437.5333333333 1390217.5333333332 20.140869066541832
"2017-08-07 16:55:11.856000" 942256.7407308612 1389975.7407308612 20.139538663683332
"2017-08-07 16:59:34.518000" 941895.9333333337 1388689.9333333336 20.136761250375155
"2017-08-07 17:03:57.291000" 941987.4835633793 1389858.4835633792 20.135702662230376
"2017-08-07 17:08:19.847000" 941586.2999999999 1390405.2999999998 20.132049009738306
"2017-08-09 16:29:02.975000" 973676.0511572068 1428545.0511572068 20.09571889390026
"2017-08-09 16:33:26.098000" 954640.9333333333 1408993.933333333 20.093033162404875
"2017-08-09 16:37:49.961000" 952546.1999999997 1407874.1999999997 20.090292180103653
"2017-08-09 16:42:12.681000" 952429.6333333335 1404880.6333333333 20.087515610561358
"2017-08-09 16:46:35.446000" 952355.5970059682 1404770.5970059684 20.084706531286134
