col0 col1 col2 col3
"2017-10-15 18:46:49.155000" 3268923.5999999996 2676624.5999999996 20.67253499065363
"2017-10-15 18:52:49.136000" 3276168.566666667 2686455.566666667 20.672446187601064
"2017-10-15 18:58:47.386000" 3286349.837057294 2700670.8370572943 20.672320000072123
"2017-10-15 19:04:45.906000" 3289076.477073399 2707019.477073399 20.67224578658497
"2017-10-15 19:10:43.942000" 3289148.9666666677 2721140.9666666673 20.672117632219198
"2017-10-15 19:16:42.623000" 3288034.9000000004 2730897.900000001 20.672030194896983
"2017-10-15 19:22:41.929000" 3289429.801493632 2741320.8014936317 20.671905204749873
"2017-10-16 18:28:57.153000" 3240866.000000001 3054438.000000001 20.677574848852487
"2017-10-16 18:34:57.680000" 3252980.7276243838 3073224.7276243833 20.67747536912997
"2017-10-16 18:40:58.711000" 3266908.345935853 3082614.345935853 20.677345513939535
"2017-10-16 18:46:58.391000" 3277219.533333334 3091716.533333333 20.6772557366626
"2017-10-16 18:52:58.909000" 3282700.0389645053 3109265.038964506 20.677137327448527
"2017-10-16 18:58:58.007000" 3289049.1086731795 3122076.10867318 20.677047957484717
"2017-10-16 19:04:57.873000" 3287386.833333333 3127274.833333333 20.676921943817803
"2017-10-16 19:10:58.610000" 3289244.1333333333 3130496.133333334 20.676824729499145
"2017-10-16 19:17:00.814000" 3295538.2666666675 3138495.2666666666 20.676729211179023
"2017-10-16 19:23:00.795000" 3309884.3291443055 3144945.3291443055 20.67662414462773
"2017-10-17 18:28:54.022000" 3228717.0666666664 3360345.0666666664 20.676202483325838
"2017-10-17 18:34:54.989000" 3245863.9097303245 3377120.909730324 20.67609556329407
"2017-10-17 18:40:56.348000" 3256473.5999999996 3398247.5999999996 20.675983321387413
"2017-10-17 18:46:57.126000" 3257361.125170838 3416775.1251708386 20.675883481856005
"2017-10-17 18:52:57.837000" 3264657.4451260176 3430103.4451260176 20.675763011996686
"2017-10-17 18:58:58.985000" 3273332.4430514793 3438667.4430514798 20.67565784857079
"2017-10-17 19:05:02.375000" 3284786.7999999993 3445396.7999999993 20.675568035112217
"2017-10-17 19:11:02.091000" 3294719.8830670724 3460697.8830670724 20.675465650955843
"2017-10-17 19:17:01.505000" 3291384.7957114745 3482609.795711475 20.675357536844444
"2017-10-17 19:23:02.928000" 3288089.8333333344 3485555.833333334 20.675253752014427
"2017-10-18 18:28:56.625000" 3219695.8666044157 3318718.8666044157 20.674704647423205
"2017-10-18 18:35:00.554000" 3234945.733333334 3332758.733333334 20.674595413865415
"2017-10-18 18:41:03.818000" 3246138.1000000006 3341150.1000000006 20.674483638077305
"2017-10-18 18:47:05.038000" 3253788.611814909 3342565.6118149087 20.67439554306485
"2017-10-18 19:11:42.444000" 3256764.7306794683 3380239.7306794687 20.66554648924625
"2017-10-18 19:17:44.257000" 3268971.333333333 3406050.3333333335 20.66545409823673
"2017-10-18 19:23:44.887000" 3273131.275236698 3408188.2752366983 20.665350959800357
"2017-10-19 18:28:57.195000" 3214260.785276074 3475053.7852760744 20.67284119583336
"2017-10-19 18:34:57.574000" 3230421.9204697087 3483023.9204697087 20.672753515666898
"2017-10-19 18:40:57.276000" 3243165.833333333 3472958.8333333335 20.672632545965577
"2017-10-19 18:46:58.168000" 3247616.6 3467798.6 20.672532101588533
"2017-10-19 18:52:58.346000" 3254651.6255212678 3481870.6255212678 20.672416127976998
"2017-10-19 18:58:57.459000" 3261690.475491831 3488267.475491831 20.672302183160763
"2017-10-19 19:04:56.901000" 3260367.866666666 3476407.866666666 20.672231853865807
"2017-10-19 19:10:58.594000" 3262939.4333333336 3467953.4333333336 20.672117824490645
"2017-10-19 19:16:57.823000" 3266164.7047644453 3464689.7047644453 20.672025006022466
"2017-10-19 19:22:58.862000" 3268087.7666666657 3461379.7666666666 20.671928515992033
"2017-10-20 18:28:58.594000" 3197927.000000001 3220578.000000001 20.673085728614677
"2017-10-20 18:35:00.335000" 3217338.293945052 3246128.2939450517 20.672979358717107
"2017-10-20 18:40:59.791000" 3229204.9684259663 3263941.9684259663 20.67289491882933
"2017-10-20 18:46:59.795000" 3236487.033333333 3277717.033333333 20.67277357202176
"2017-10-20 18:52:59.904000" 3239104.202367061 3284251.2023670604 20.672664561329714
"2017-10-20 18:58:58.959000" 3244726.133333333 3299271.133333333 20.67256253153787
"2017-10-20 19:04:58.714000" 3247993.624349913 3307493.6243499126 20.672484476639497
"2017-10-20 19:10:58.551000" 3253502.1238952805 3313592.123895281 20.67237446218064
"2017-10-20 19:16:58.329000" 3252777.3894778956 3320521.3894778956 20.672263175641433
"2017-10-20 19:22:57.679000" 3256969.8744541127 3327479.8744541127 20.672167445638784
"2017-10-21 18:28:56.213000" 3198452.7903704443 3277054.790370445 20.674237256172397
"2017-10-21 18:34:56.973000" 3214299.2562358277 3283647.2562358277 20.67412902655286
"2017-10-21 18:40:57.741000" 3225159.866666666 3299345.866666667 20.674048805369143
"2017-10-21 18:46:57.600000" 3234372.333333333 3313222.3333333326 20.67393361071851
"2017-10-21 18:52:58.404000" 3237408.658354447 3315992.658354447 20.673831048453465
"2017-10-21 18:59:01.079000" 3242133.066666667 3319222.066666667 20.673729607309525
"2017-10-21 19:05:01.408000" 3248848.850355106 3323753.8503551064 20.673634624655534
"2017-10-21 19:11:01.549000" 3248633.0434840606 3327986.0434840606 20.67352530555423
"2017-10-21 19:17:02.176000" 3249932.771641991 3330020.771641991 20.673434184936873
"2017-10-21 19:23:03.323000" 3255030.3666666676 3340108.366666667 20.673344384526665
"2017-10-22 18:28:56.124000" 3193393.483655771 3079936.483655771 30.32520110983334
"2017-10-22 18:34:57.019000" 3213065.066666666 3101793.0666666664 30.325102403310435
"2017-10-22 18:40:56.819000" 3223017.1257293364 3120048.1257293364 30.32500213433576
"2017-10-22 18:46:57.963000" 3228076.5 3127036.4999999995 30.324899211093904
"2017-10-22 18:52:58.903000" 3235499.359829288 3140107.3598292875 30.324795408428894
"2017-10-22 18:58:59.788000" 3242921.8983163866 3155343.898316386 30.324690829308164
"2017-10-22 19:04:59.476000" 3241704.1999999997 3159018.1999999997 30.324585302655105
"2017-10-22 19:11:00.799000" 3248019.9525301685 3166537.952530169 30.324475614319574
"2017-10-22 19:17:00.234000" 3249412.143433468 3180886.1434334684 30.324372136399607
"2017-10-22 19:23:00.925000" 3252200.366666667 3191782.366666667 30.324262888847677
"2017-10-23 18:28:56.141000" 3181540.4483563383 3273752.448356338 20.675390103110285
"2017-10-23 18:34:58.426000" 3200033.517170101 3286944.5171701005 20.67528089608373
"2017-10-23 18:41:00.504000" 3210848.9333333336 3301779.9333333336 20.675163191188695
"2017-10-23 18:47:01.314000" 3219073.1001766846 3312923.1001766846 20.675085901869146
"2017-10-23 18:53:02.503000" 3223894.566666666 3316227.5666666664 20.674973239893472
"2017-10-23 18:59:03.799000" 3229382.5666666673 3327401.566666667 20.67488789776634
"2017-10-23 19:05:06.749000" 3231268.066666667 3334943.066666667 20.674788938420274
"2017-10-23 19:11:08.620000" 3236455.403400567 3339233.4034005664 20.67469153185097
"2017-10-23 19:17:09.206000" 3240788.4333333336 3349993.433333333 20.674576292170578
"2017-10-23 19:23:10.014000" 3242522.2077484746 3361545.2077484746 20.674482272713593
"2017-10-24 18:28:57.056000" 3171082.372091472 2671749.3720914726 20.66017295198451
"2017-10-24 18:34:55.434000" 3182197.9999999995 2697074.0 20.66002629549526
"2017-10-24 18:40:52.981000" 3197016.2999999993 2725906.3 20.65996329649364
"2017-10-24 18:46:50.969000" 3205730.0000000005 2753639.0 20.659859911302952
"2017-10-24 18:52:48.372000" 3208537.166666667 2775712.166666667 20.659760592605593
"2017-10-24 18:58:47.087000" 3212222.1333333333 2793695.133333333 20.65963193053343
"2017-10-24 19:04:45.125000" 3216022.2040544148 2797979.204054415 20.659543082687694
"2017-10-24 19:10:43.165000" 3225711.3328886814 2810733.3328886814 20.659464230871755
"2017-10-24 19:16:42.340000" 3229769.0333333323 2828111.0333333323 20.65937562063825
"2017-10-24 19:22:40.279000" 3228070.2215221524 2838561.2215221524 20.659277068588075
"2017-10-25 18:28:56.505000" 3162025.9196705455 2911550.9196705464 20.67726922507024
"2017-10-25 18:34:54.308000" 3172964.1 2938023.1000000006 20.677168033958647
"2017-10-25 18:40:50.682000" 3185765.796639552 2953521.7966395514 20.677061355971897
"2017-10-25 18:46:47.740000" 3196730.792553547 2962324.792553547 20.676959214982013
"2017-10-25 18:52:45.976000" 3199609.2212035344 2976717.2212035344 20.67687458061782
"2017-10-25 18:58:43.897000" 3202779.933333333 2995207.9333333336 20.67676317229118
"2017-10-25 19:04:40.883000" 3205793.8014669116 3005797.8014669116 20.67667524583609
"2017-10-25 19:10:37.055000" 3212450.833333333 3018237.833333333 20.676572227794555
"2017-10-25 19:16:35.209000" 3219459.3795172684 3031986.3795172693 20.67648191635155
"2017-10-25 19:22:34.737000" 3219319.095212695 3045042.095212695 20.676381174607474
"2017-10-26 18:28:55.723000" 3151954.533333333 3188468.5333333327 20.67560955993802
"2017-10-26 18:34:53.855000" 3169392.6801226707 3201392.6801226707 20.675528639198102
"2017-10-26 18:40:51.168000" 3180026.860105355 3205905.8601053553 20.67541459471939
"2017-10-26 18:46:48.778000" 3187380.5805268423 3215350.5805268427 20.67530998435166
"2017-10-26 18:52:46.319000" 3192918.4333333336 3226501.4333333336 20.6752063531066
"2017-10-26 18:58:43.232000" 3197724.8436499457 3234866.843649946 20.675126602488795
"2017-10-26 19:04:39.576000" 3203978.7333333334 3242004.7333333334 20.67503957578801
"2017-10-26 19:10:38.191000" 3209111.479781312 3249555.4797813115 20.67494280307225
"2017-10-26 19:16:35.426000" 3211027.5991527406 3258099.5991527406 20.674838562380305
"2017-10-26 19:22:33.118000" 3215770.966666667 3262742.966666667 20.674747065355515
"2017-10-29 18:28:56.236000" 3149681.766666666 2873400.7666666666 20.67598058042065
"2017-10-29 18:34:54.880000" 3155021.62332033 2893287.62332033 20.675888195810266
"2017-10-29 18:40:52.062000" 3166993.6666666665 2911816.666666667 20.675789920890246
"2017-10-29 18:46:48.061000" 3171853.6999999993 2926280.7 20.675698598702805
"2017-10-29 18:52:45.182000" 3180568.864325964 2941393.864325964 20.675591500666116
"2017-10-29 18:58:42.662000" 3185571.979659887 2956014.979659887 20.67550260480331
"2017-10-29 19:04:39.967000" 3188229.428309375 2972257.4283093745 20.6754029035664
"2017-10-29 19:10:36.460000" 3198356.333333333 2990037.333333334 20.67531013086498
"2017-10-29 19:16:33.501000" 3197532.5471823947 3006269.547182394 20.67522454056456
"2017-10-29 19:22:29.510000" 3202615.928785756 3018300.928785756 20.67513962298516
"2017-10-30 18:28:56.859000" 3135801.366666666 3048295.366666666 20.67746427979632
"2017-10-30 18:34:55.456000" 3147051.995829859 3060424.9958298584 20.677355553197984
"2017-10-30 18:40:53.560000" 3161516.2976595312 3068279.2976595312 20.67725251009866
"2017-10-30 18:46:50.948000" 3167120.0707545592 3079080.0707545597 20.677167038038377
"2017-10-30 18:52:48.401000" 3167841.633333333 3100087.633333334 20.677077078900616
"2017-10-30 18:58:44.411000" 3182308.8666666658 3095466.866666666 20.676988165122804
"2017-10-30 19:04:41.003000" 3187380.5999999996 3103008.5999999996 20.676883816752635
"2017-10-30 19:10:38.060000" 3189371.797191368 3115149.797191368 20.676797350681078
"2017-10-30 19:16:34.910000" 3193329.4 3125172.4000000004 20.676694776532482
"2017-10-30 19:22:32.321000" 3198239.2666666666 3123775.266666667 20.676596748320794
"2017-10-31 18:28:53.783000" 3129182.9185585217 2599550.918558522 20.6771480276534
"2017-10-31 18:34:51.478000" 3137880.800906788 2611606.8009067886 20.677056571023563
"2017-10-31 18:40:49.121000" 3154136.8810619703 2628486.8810619707 20.676970911137982
"2017-10-31 18:46:46.605000" 3158105.3718820857 2644864.371882086 20.67687495320539
"2017-10-31 18:52:43.560000" 3164259.1 2660885.1000000006 20.676760466264536
"2017-10-31 18:58:40.682000" 3171135.033333334 2669214.033333334 20.67666928481912
"2017-10-31 19:04:37.698000" 3180366.6999999997 2694720.7 20.67659851999694
"2017-10-31 19:10:35.547000" 3184122.666666667 2710863.666666667 20.67649541865352
"2017-10-31 19:16:31.416000" 3186311.25711809 2726562.25711809 20.676398644985625
"2017-10-31 19:22:27.452000" 3187548.430238374 2738288.430238374 20.676284090331976
